Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,match_status,source
28655,Karen Heagle,American,Female,1974.0,,,,
28656,Lothar Hempel,German,Male,1966.0,,,,
28657,Jonathan Herder,American,Male,1965.0,,,,
28658,Jörg Herold,German,Male,1965.0,,,,
28659,Christine Hill,American,Female,1968.0,,,,
28660,Roger Hiorns,British,Male,1975.0,,,,
28661,John Hodany,American,Male,1974.0,,,,
28662,Julian Hoeber,American,Male,1974.0,,,,
28663,Christian Holstad,American,Male,1972.0,,,,
28664,Louise Hopkins,British,Female,1965.0,,,,
28665,Violet Hopkins,American,Female,1973.0,,,,
28666,Jonathan Horowitz,American,Male,1966.0,,,,
28668,Jim Isermann,American,Male,1955.0,,,,
28669,Jun Iseyama,Japanese,Female,1975.0,,,,
28670,Jason Jägel,American,Male,1971.0,,,,
28671,Gareth James,British,Male,1970.0,,,,
28672,Aaron Johnson,American,Male,1975.0,,,,
28673,Jane Kaplowitz,American,Female,1949.0,,,,
28674,Kerstin Kartscher,German,Female,1966.0,,,,
28675,Axel Kasseböhmer,German,Male,1952.0,,,,
28676,Kurt Kauper,American,Male,1966.0,,,,
28677,Martin Kersels,American,Male,1960.0,,,,
28679,Thomas Kiesewetter,German,Male,1963.0,,,,
28680,John Kleckner,American,Male,1978.0,,,,
28681,Tom Knechtel,American,Male,1952.0,,,,
28682,Philip Knoll,American,Male,1959.0,,,,
28683,Takehito Koganezawa,Japanese,Male,1974.0,,,,
28684,Terence Koh,Canadian,Male,1977.0,,,,
28685,David Korty,American,Male,1971.0,,,,
28686,Uwe Kowski,German,Male,1963.0,,,,
28687,Friedrich Kunath,German,Male,1974.0,,,,
28688,Peter Land,Danish,Male,1966.0,,,,
28689,Wes Lang,American,Male,1972.0,,,,
28690,William Leavitt,American,Male,1941.0,,,,
28691,Marie Luise Lebschik,Austrian,Female,1952.0,,,,
28692,Ghariokwu Lemi,Nigerian,Male,1955.0,,,,
28693,Charlene Liu,Taiwanese,Female,1975.0,,,,
28695,Andrew Lord,British,Male,1950.0,,,,
28696,Nate Lowman,American,Male,1979.0,,,,
28697,Cotter Luppi,American,Male,1966.0,,,,
28698,John Lurie,American,Male,1952.0,,,,
28699,Michael Magnan,American,Male,1977.0,,,,
28700,Frank Magnotta,American,Male,1970.0,,,,
28701,Ati Maier,German,Female,1962.0,,,,
28702,Monica Majoli,American,Female,1963.0,,,,
28704,Marepe,Brazilian,Male,1970.0,,,,
28705,Knox Martin,American,Male,1923.0,,,,
28706,Alfredo Martinez,American,Male,1967.0,,,,
28707,Yuri Masnyj,American,Male,1976.0,,,,
28708,Nick Mauss,American,Male,1980.0,,,,
28709,Carey Maxon,American,Female,1978.0,,,,
28710,Keith Mayerson,American,Male,1966.0,,,,
28711,Dan McCarthy,American,Male,1962.0,,,,
28712,Kim McCarty,American,Female,1956.0,,,,
28713,Keegan McHargue,American,Male,1982.0,,,,
28714,Lucy McKenzie,British,Female,1977.0,,,,
28715,Kelly McLane,American,Female,1968.0,,,,
28717,Roy McMakin,American,Male,1956.0,,,,
28718,Jason Meadows,American,Male,1972.0,,,,
28719,Jonathan Meese,German,Male,1971.0,,,,
28720,Birgit Megerle,German,Female,1975.0,,,,
28721,Bjarne Melgaard,Norwegian,Male,1967.0,,,,
28723,Matthew Monahan,American,Male,1972.0,,,,
28724,Jonathan Monk,British,Male,1969.0,,,,
28725,Meredith Monk,American,Female,1942.0,,,,
28726,Jean-Francois Moriceau,French,,1974.0,,,,
28727,Teresa Moro,Spanish,Female,1970.0,,,,
28728,Paul Morrison,British,Male,1966.0,,,,
28729,Aaron Morse,American,Male,1974.0,,,,
28730,Sandeep Mukherjee,American,Male,1964.0,,,,
28731,J.P. Munro,American,Male,1975.0,,,,
28732,Scott Myles,Scottish,Male,1975.0,,,,
28733,Rei Naito,Japanese,Female,1961.0,,,,
28734,Tracy Nakayama,American,Female,1974.0,,,,
28735,Graham Nickson,British,Male,1946.0,,,,
28736,Carsten Nicolai,German,Male,1965.0,,,,
28737,Frank Nitsche,German,Male,1964.0,,,,
28738,David Noonan,Australian,Male,1969.0,,,,
28740,John J. O'Connor,American,Male,1972.0,,,,
28741,Marcel Odenbach,German,Male,1953.0,,,,
28742,Paulina Olowska,Polish,Female,1976.0,,,,
28743,David Opdyke,American,Male,1969.0,,,,
28744,Renato Orara,American,Male,1961.0,,,,
28745,Christopher Orr,British,Male,1967.0,,,,
28746,Sally Osborn,Scottish,Female,1961.0,,,,
28747,Paul P.,Canadian,Male,1977.0,,,,
28749,Erik Parker,American,Male,1968.0,,,,
28750,Ester Partegàs,Spanish,Female,1972.0,,,,
28751,Seb Patane,Italian,Male,1970.0,,,,
28752,Toby Paterson,Scottish,Male,1974.0,,,,
28753,Joyce Pensato,American,Female,1941.0,,,,
28754,Simon Periton,British,Male,1964.0,,,,
28755,Jenny Perlin,American,Female,1970.0,,,,
28756,Philippe Perrot,French,Male,1967.0,,,,
28758,Ara Peterson,American,Male,1973.0,,,,
28759,Kembra Pfahler,American,Female,1967.0,,,,
28760,Jerry Phillips,American,Male,1958.0,,,,
28761,Richard Phillips,American,Male,1963.0,,,,
28762,Gabriele Picco,Italian,Male,1974.0,,,,
28763,Jody Pinto,American,Female,1942.0,,,,
28765,Magnus Plessen,German,Male,1967.0,,,,
28766,Marjetica Potrc,Slovenian,Female,1953.0,,,,
28768,Peggy Preheim,American,Female,1963.0,,,,
28769,Tobias Putrih,Slovenian,Male,1972.0,,,,
28770,Alessandro Raho,British,Male,1971.0,,,,
28771,Tyson Reeder,American,Male,1974.0,,,,
28772,Daniel Richter,German,Male,1962.0,,,,
28773,Michael S. Riedel,German,Male,1972.0,,,,
28775,Michael Rodriguez,American,Male,1964.0,,,,
28776,Kirstine Roepstorff,Danish,Female,1972.0,,,,
28778,Clare Rojas,American,Female,1976.0,,,,
28779,Matthew Ronay,American,Male,1976.0,,,,
28780,Alexander Ross,American,Male,1960.0,,,,
28781,Eva Rothschild,British,Female,1972.0,,,,
28783,Gavin R. Russom,American,Male,1974.0,,,,
28784,Riiko Sakkinen,Finnish,Male,1976.0,,,,
28785,Hiroe Saeki,Japanese,Female,1978.0,,,,
28786,Mamoru Sakagawa,Japanese,Male,1979.0,,,,
28787,Sam Salisbury,American,Male,1977.0,,,,
28788,Wilhelm Sasnal,Polish,Male,1972.0,,,,
28789,Yehudit Sasportas,Israeli,Female,1969.0,,,,
28790,Shinako Sato,Japanese,Female,1965.0,,,,
28791,Matt Saunders,American,Male,1975.0,,,,
28792,David Scher,American,Male,1952.0,,,,
28794,Mathias Schmied,Swiss,Male,1976.0,,,,
28796,Lara Schnitger,Dutch,Female,1969.0,,,,
28798,Dana Schutz,American,Female,1976.0,,,,
28799,Michael Scoggins,American,Male,1973.0,,,,
28800,Rachel Selekman,American,Female,1963.0,,,,
28801,Randall Sellers,American,Male,1969.0,,,,
28802,Bettina Sellmann,German,Female,1971.0,,,,
28803,SEO (Seo Soo-Kyoung),Korean,Female,1977.0,,,,
28804,David Shaw,American,Male,1965.0,,,,
28805,Simone Shubuck,American,Female,1969.0,,,,
28806,Andreas Siekmann,German,Male,1961.0,,,,
28807,Paul Sietsema,American,Male,1968.0,,,,
28808,Amy Sillman,American,Female,1955.0,,,,
28809,Elizabeth Simonson,American,Female,1964.0,,,,
28810,Daniel Sinsel,German,Male,1976.0,,,,
28811,Sal Sirugo,American,Male,1920.0,,,,
28812,Lucy Skaer,British,Female,1975.0,,,,
28813,Torsten Slama,Austrian,Male,1967.0,,,,
28814,Zak Smith,American,Male,1976.0,,,,
28815,Stephen Sollins,American,Male,1967.0,,,,
28817,Glenn Sorensen,Australian,Male,1968.0,,,,
28818,Nora Speyer,American,Female,1923.0,,,,
28819,Joseph Stalnaker,American,Male,1979.0,,,,
28820,Frances Stark,American,Female,1967.0,,,,
28821,Lyle Starr,American,Male,1962.0,,,,
28822,Peter Stauss,German,Male,1966.0,,,,
28824,Clare Stephenson,British,Female,1972.0,,,,
28825,Xenon Straub,American,Female,1972.0,,,,
28826,Katja Strunz,German,Female,1970.0,,,,
28827,Peter Sullivan,American,Male,1958.0,,,,
28828,Tony Swain,British,Male,1967.0,,,,
28829,Ricky Swallow,Australian,Male,1974.0,,,,
28830,Ena Swansea,American,Female,1966.0,,,,
28831,Spencer Sweeney,American,Male,1973.0,,,,
28832,Josephine Taylor,American,Female,1977.0,,,,
28833,Yuken Teruya,Japanese,Male,1973.0,,,,
28834,Cheyney Thompson,American,Male,1975.0,,,,
28836,Hayley Tompkins,Scottish,Female,1971.0,,,,
28837,Tam Van Tran,American,Male,1966.0,,,,
28838,Lane Twitchell,American,Male,1967.0,,,,
28839,Donald Urquhart,Scottish,Male,1963.0,,,,
28840,Lesley Vance,American,Female,1977.0,,,,
28841,Chris Vasell,American,Male,1974.0,,,,
28842,Nicolau Vergueiro,American,Male,1977.0,,,,
28843,Jean-Luc Verna,French,Male,1966.0,,,,
28844,Banks Violette,American,Male,1973.0,,,,
28845,Reinhard Voigt,German,Male,1940.0,,,,
28846,Charline von Heyl,German,Female,1960.0,,,,
28847,Kelley Walker,American,Male,1969.0,,,,
28848,Sarah Walker,American,Female,1963.0,,,,
28849,Sam Watters,American,Male,1954.0,,,,
28850,Peter Wegner,American,Male,1963.0,,,,
28851,Paloma Varga Weisz,German,Female,1966.0,,,,
28852,Andro Wekua,Georgian,Male,1977.0,,,,
28853,Olav Westphalen,German,Male,1963.0,,,,
28854,Benji Whalen,American,Male,1968.0,,,,
28855,John Cerasulo,American,Male,1974.0,,,,
28856,Jon Widman,Korean,Male,1972.0,,,,
28857,T.J. Wilcox,American,Male,1965.0,,,,
28858,Christopher Williams,American,Male,1956.0,,,,
28859,Johannes Wohnseifer,German,Male,1967.0,,,,
28860,William Wood,American,Male,1960.0,,,,
28861,Lynne Woods Turner,American,Female,1951.0,,,,
28862,Richard Wright,American,Male,1960.0,,,,
28863,Katharina Wulff,German,Female,1968.0,,,,
28864,Amelie von Wulffen,German,Female,1966.0,,,,
28865,Erwin Wurm,Austrian,Male,1954.0,,,,
28866,Ralf Ziervogel,German,Male,1975.0,,,,
28867,Chris Hanson,Canadian,Male,1964.0,,,,
28868,Hendrika Sonnenberg,Canadian,Female,1963.0,,,,
28869,Claudia Müller,Swiss,Female,1964.0,,,,
28870,Julia Müller,Swiss,Female,1965.0,,,,
28871,Muntean/Rosenblum,,,,,,,
28872,Dennis Loesch,German,Male,1979.0,,,,
28874,Wade Guyton,American,Male,1972.0,,,,
28876,Katerina Lanfranco,Canadian,Female,1978.0,,,,
28877,Jon Pylypchuk,Canadian,Male,1973.0,,,,
28878,Christian Schwarzwald,Austrian,Male,1971.0,,,,
28879,Michelle Segre,American,Female,1965.0,,,,
28880,Dannielle Tegeder,American,Female,1971.0,,,,
28881,Anonymouse,,Male,,,,,
28883,Jay D. Sorensen,American,Male,1958.0,,,,
28890,"Siemens Transportation Systems, Inc.",American,,,,,,
28898,Stefan Kürten,German,Male,1963.0,,,,
28902,Dasha Shishkin,American,Female,1977.0,,,,
28914,Klaus Rosburg,German,Male,1962.0,,,,
28915,"Setco, Inc., a division of Kerr Group, Inc.",American,,,,,,
28926,Ed Kilduff,American,Male,1970.0,,,,
28927,Paul Treible,American,,1968.0,,,,
28928,Jon Leyfert,American,,1963.0,,,,
28929,Manuel Saez,Argentine,Male,1973.0,,,,
28930,Marc Plawner,American,,1974.0,,,,
28931,Erika Gerzsenyi,American,,1972.0,,,,
28932,Pollen Design,American,,1997.0,,,,
28933,"Computer Design, Inc.",American,,1988.0,,,,
28934,John Swann,British,,,,,,
28935,Ernest Kortschak,Canadian,,,,,,
28936,Desmond Mayne,Canadian,,,,,,
28937,Marcus Carius,Canadian,,,,,,
28938,Vicki Theriault,Canadian,,,,,,
28939,EVAC+ Design/Engineering Team,Canadian,,2001.0,,,,
28940,De Wisselstroom,Dutch,,,,,,
28941,IDSland,French,,2000.0,,,,
28944,"SQUINT/OPERA, London, England",,,2002.0,,,,
28956,Mika Rottenberg,Israeli,Female,1976.0,,,,
28963,Oliver Payne,British,Male,1977.0,,,,
28964,Nick Relph,British,Male,1979.0,,,,
28972,Cristina Iglesias,Spanish,Female,1956.0,,,,
28977,Edward G. Sutt Jr.,American,,1968.0,,,,
28981,Carole Benzaken,French,Female,1964.0,,,,
28982,Steve McQueen,British,Male,1969.0,,,,
28988,Marbek,British,,,,,,
28990,Keith Tyson,British,Male,1969.0,,,,
28994,David Webster,American,Male,1947.0,,,,
28997,Swoon,American,Female,1977.0,,,,
28998,William J. Mac Donald,American,,1956.0,,,,
29002,Laerdal Medical Corporation Design and Development Team,American,,1967.0,,,,
29003,Jim Traut,American,,1956.0,,,,
29005,James Lamb,British,,1971.0,,,,
29006,Orly Genger,American,Female,1979.0,,,,
29007,Aaron Young,American,Male,1972.0,,,,
29010,Tom Wiscombe,American,Male,1970.0,,,,
29021,Dennis Carlson,American,,1946.0,,,,
29024,Eija-Liisa Ahtila,Finnish,Female,1959.0,,,,
29031,Michael Anastassiades,Cypriot,Male,1967.0,,,,
29032,Byron Qually,South African,,1973.0,,,,
29033,Richard Perez,South African,,1970.0,,,,
29034,Etienne Rijkheer,South African,,1949.0,,,,
29036,John Hutchinson,South African,,1952.0,,,,
29048,Barnabas Wetton,British,Male,1962.0,,,,
29049,Elle-Mie Ejdrup Hansen,Danish,Female,1958.0,,,,
29050,Michael Frederiksen,Danish,Male,1966.0,,,,
29062,Crye Precision,American,,,,,,
29068,North Safety Products Development and Manufacturing Team,American,,1973.0,,,,
29069,North Safety Products,American,,1973.0,,,,
29073,Lorraine Gamman,British,Female,1957.0,,,,
29177,Sture Johannesson,Swedish,Male,1935.0,,,,
29180,Emissive Energy Corp.,American,,,,,,
29181,Hiroyuki Tazawa,Japanese,Male,1948.0,,,,
29209,Trapinex Sérigraphie-Offset,French,,,,,,
29216,Multiple manufacturers,,,,,,,
29218,Bård Eker Industrial Design,Norwegian,,1994.0,,,,
29219,K8 Industridesign,Norwegian,,1998.0,,,,
29220,Bjørn Refsum,Norwegian,,,,,,
29221,Hilde Angelfoss Øxseth,Norwegian,,,,,,
29230,Derek Ryden,British,,1956.0,,,,
29234,Sigurd Melin,Swedish,Male,1952.0,,,,
29235,Anders Mohss,Swedish,,1958.0,,,,
29240,Sam Scheinberg,American,,1941.0,,,,
29241,Wisser Verpackungen GmbH,German,,,,,,
29242,Greg Marting,American,,1960.0,,,,
29245,Dr. Howard Wright,American,,1956.0,,,,
29246,"Koller-Craft Manufacturing, Inc.",American,,,,,,
29254,SenTechBioMed Corporation,American,,,,,,
29260,Maria Jauhiainen,Finnish,Female,1971.0,,,,
29282,Pete Docter,American,Male,1968.0,,,,
29293,John Lasseter,American,Male,1957.0,,,,
29294,Jan Pinkava,Czech,Male,1963.0,,,,
29302,Andrew Stanton,American,Male,1965.0,,,,
29354,MIT Media Laboratory,American,,1985.0,,,,
29387,Peter Sohn,American,Male,1977.0,,,,
29410,Dean Chapman,British,,1965.0,,,,
29415,"Howard Leight Industries, LLC, a division of Bacou-Dalloz Hearing Safety Group",American,,1971.0,,,,
29416,"Westone Laboratories, Inc.",American,,1959.0,,,,
29423,Evermore Company,Chinese,,,,,,
29425,Stokke AS,Norwegian,,,,,,
29427,Milan Knížák,Czech,Male,1940.0,,,,
29428,Peter Kogler,Austrian,Male,1959.0,,,,
29429,Chad McCail,British,Male,1961.0,,,,
29430,Dan Perjovschi,Romanian,Male,1961.0,,,,
29431,Leonid Tishkov,Russian,Male,1953.0,,,,
29439,Mangelos (Dimitrije Bašicevic),Croatian,Male,1921.0,,,,
29505,Eli Marmar,American,Male,1973.0,,,,
29506,John Hunter,American,,1965.0,,,,
29507,Andrew Burroughs,British,Male,1962.0,,,,
29508,Dickon Isaacs,British,Male,1971.0,,,,
29509,Stacy Benjamin,American,Female,1970.0,,,,
29510,Dick Grant,British,Male,1950.0,,,,
29511,John Grimley,American,Male,1971.0,,,,
29512,Jerry O'Leary,British,Male,1976.0,,,,
29513,Anton Schubert,British,Male,1968.0,,,,
29514,Amy Schwartz,American,Female,1958.0,,,,
29515,Paul South,British,Male,1959.0,,,,
29516,Eric Sugalski,American,Male,1978.0,,,,
29517,David Kravitz,American,Male,1957.0,,,,
29518,Douglas Schein,American,Male,1973.0,,,,
29519,John Brassil,American,Male,1959.0,,,,
29522,Shigekazu Tanaka,Japanese,Male,1966.0,,,,
29523,Chikara Ohtagaki,Japanese,Male,1971.0,,,,
29528,Kevin & Jennifer McCoy,American,,,,,,
29529,Niels Due Jensen,Danish,Male,1943.0,,,,
29533,Thomas W. Fleming,American,,1944.0,,,,
29534,Howard S. Leight,American,,1940.0,,,,
29535,Colin Williams,American,,1948.0,,,,
29536,"John A. Jenkins, Jr.",American,,1966.0,,,,
29538,Nautic & Art,Canadian,,,,,,
29541,Robert D. Galli,American,,1956.0,,,,
29547,Kanji Hongu,Japanese,Male,1945.0,,,,
29551,Frans Verdonck,Dutch,,,,,,
29552,"Aero Sekur, Italy",Italian,,,,,,
29558,Ken Solomon,American,Male,1971.0,,,,
29563,Creswell Manufacturing,Indian,,,,,,
29566,OFFECCT,Swedish,,1990.0,,,,
29568,Mike Thomas,American,,1963.0,,,,
29579,Marsha Cottrell,American,Female,1964.0,,,,
29580,Douglas Kolk,American,Male,1963.0,,,,
29581,Bernhard Martin,German,Male,1966.0,,,,
29582,Rosalind Nashashibi,British,Female,1973.0,,,,
29583,Susan Turcot,Canadian,Female,1966.0,,,,
29584,Hanneline Visnes,Norwegian,Female,1972.0,,,,
29590,Emily Feather,,Male,,,,,
29591,Elliott Hundley,American,Male,1975.0,,,,
29592,Thomas Locher,German,Male,1956.0,,,,
29620,Winka Dubbeldam,Dutch,Female,1966.0,,,,
29621,Matthew Buckingham,American,Male,1963.0,,,,
29622,Anri Sala,Albanian,Male,1974.0,,,,
29623,Leonor Caraballo,Argentine,Female,1971.0,,,,
29624,Jen DeNike,American,Female,1971.0,,,,
29625,Oliver Michaels,British,Male,1972.0,,,,
29630,Yamagiwa Corporation,,,1994.0,,,,
29631,Steven K. Levine,American,,1946.0,,,,
29632,"Brandir International, Inc., New York",,,1979.0,,,,
29640,Patricia Urquiola,Spanish,Female,1961.0,,,,
29641,Eliana Gerotto,Italian,Female,1951.0,,,,
29644,Abou Farman,Iranian,Male,1966.0,,,,
29646,Fabio Lenci,Italian,Male,1935.0,,,,
29654,John Lees,American,Male,1943.0,,,,
29655,Jeanne Silverthorne,American,Female,1950.0,,,,
29656,Daisy Youngblood,American,Female,1945.0,,,,
29657,Francesca Gabbiani,Canadian,Female,1965.0,,,,
29661,"Arnolfo di Cambio, Italy",,,,,,,
29675,Clifford Ross,American,Male,1952.0,,,,
29681,"grupo aranea, Alicante",,,1998.0,,,,
29685,Juan Domingo Santos,Spanish,Male,1961.0,,,,
29689,Fernando Martín Menis,Spanish,Male,1951.0,,,,
29692,Francisco Leiva Ivorra,Spanish,Male,1972.0,,,,
29705,"Mansilla+Tuñón, Arquitectos, Madrid",,,1992.0,,,,
29707,Emilio Tuñón,Spanish,Male,1958.0,,,,
29711,"Morphosis, Santa Monica, CA",,,1972.0,,,,
29714,Benedetta Tagliabue,,,,,,,
29717,"MTM arquitectos, Madrid",,,1993.0,,,,
29718,Javier Peña,,,,,,,
29719,Javier Fresneda,,,,,,,
29720,Javier Sanjuan,,,,,,,
29721,"Cloud 9, Barcelona",Spanish,,1997.0,,,,
29722,Enric Ruiz-Geli,Spanish,Male,1968.0,,,,
29725,SANAA,,,1995.0,,,,
29730,Nicola López,American,Female,1975.0,,,,
29732,Álvaro Siza,Portuguese,Male,1933.0,,,,
29740,Fujiwara Dai,Japanese,Male,1967.0,,,,
29741,"Issey Miyake, Inc., Tokyo, Japan",,,1970.0,,,,
29742,Lee Jong-Ok,Korean,,1971.0,,,,
29743,Yukiyo Matsushita,Japanese,Female,1970.0,,,,
29744,"Ulji, Inc., Korea",,,1994.0,,,,
29760,Jeff Davis,American,Male,1967.0,,,,
29774,Gianni Gamberini,Italian,,,,,,
29775,"Sormani Nucleo, Italy",,,,,,,
29817,Xu Bing,Chinese,Male,1955.0,,,,
29850,"RCR Arquitectes, Olot",,,1988.0,,,,
29871,Ulli Maier,German,Female,1951.0,,,,
29874,Paul Resika,American,Male,1928.0,,,,
29875,Anon,,Male,,,,,
29918,Noriko Furunishi,Japanese,Female,1966.0,,,,
29945,Ellen van Loon,,,,,,,
29968,Jim Campbell,American,Male,1956.0,,,,
29971,Slater Bradley,American,Male,1975.0,,,,
29972,Kota Ezawa,German,Male,1969.0,,,,
29979,IRWIN,Slovenian,,1983.0,,,,
29982,Stanley Brouwn,Dutch,Male,1935.0,,,,
30035,Scott McFarland,Canadian,Male,1975.0,,,,
30060,Moroso S.p.A.,,,,,,,
30065,Jonathan Barnbrook,British,Male,1966.0,,,,
30071,Petra Mrzyk,German,,1973.0,,,,
30072,Moriceau + Mrzyk,,,,,,,
30073,Markus Muntean,Austrian,Male,1962.0,,,,
30074,Adi Rosenblum,Israeli,Female,1962.0,,,,
30075,Carmen Herrera,Cuban,Female,1915.0,,,,
30077,Tim Bavington,British,Male,1966.0,,,,
30081,Adam Dant,British,Male,1967.0,,,,
30089,Gerard Petrus Fieret,Dutch,Male,1924.0,,,,
30109,Nic Hess,Swiss,,1968.0,,,,
30111,Matthew Brannon,American,Male,1971.0,,,,
30112,Bernard Frize,French,Male,1949.0,,,,
30113,Katharina Grosse,German,Female,1961.0,,,,
30116,Heinrich Riebesehl,German,Male,1938.0,,,,
30133,"Niels Borch Jensen Værksted for Koppertryk, Copenhagen",,,,,,,
30156,Guy Tillim,South African,Male,1962.0,,,,
30162,Janos Frecot,German,Male,1937.0,,,,
30166,Jeremy Deller,British,Male,1966.0,,,,
30187,Rudy VanderLans,Dutch,Male,1955.0,,,,
30188,Zuzana Licko,Slovak,Female,1961.0,,,,
30189,Emigre Inc.,American,,1987.0,,,,
30202,Yaron Leshem,Israeli,Male,1972.0,,,,
30203,"XPIRAL, Murcia",,,1997.0,,,,
30204,"Acconci Studio, New York",American,,1988.0,,,,
30205,Ruy Ohtake,Brazilian,Male,1938.0,,,,
30219,Nicolas Lampert,American,Male,1969.0,,,,
30223,Scott King,British,Male,1969.0,,,,
30229,Mark Fox,American,Male,1963.0,,,,
30271,Sze Tsung Leong,British,Male,1970.0,,,,
30274,Olaf Nicolai,German,Male,1962.0,,,,
30299,John Maeda,American,Male,1966.0,,,,
30303,Heimo Zobernig,Austrian,Male,1958.0,,,,
30306,Ivana Keser,Croatian,Female,1967.0,,,,
30365,Mikhael Subotzky,South African,Male,1981.0,,,,
30445,Anders Petersen,Swedish,Male,1944.0,,,,
30469,"Griffelkunst-Vereinigung, Hamburg",,,,,,,
30473,Gert Tobias,German,Male,1973.0,,,,
30474,Uwe Tobias,German,Male,1973.0,,,,
30478,Rafael Lozano-Hemmer,Mexican,Male,1967.0,,,,
30506,Barbara Probst,German,Female,1964.0,,,,
30583,"The Vanity Press, London",,,,,,,
30602,"Stafford-Johnson Seating Corporation, Ionia, Michigan",,,,,,,
30604,Carl Fischer,American,,1924.0,,,,
30610,Jules Spinatsch,Swiss,Male,1964.0,,,,
30612,Chris Miner,American,Male,1973.0,,,,
30618,Carlos Amorales,Mexican,Male,1970.0,,,,
30621,Adrian Paci,Albanian,Male,1969.0,,,,
30623,Clemens von Wedemeyer,German,Male,1974.0,,,,
30632,Ernie Gehr,American,Male,1941.0,,,,
30654,Gary Hincks,,,1949.0,,,,
30658,Runa Islam,British,Female,1970.0,,,,
30659,Thiago Rocha Pitta,Brazilian,Male,1980.0,,,,
30660,Artur Zmijewski,Polish,Male,1966.0,,,,
30664,Patrick Norguet,French,Male,1969.0,,,,
30665,"Kvadrat, Ebeltoft, Denmark",,,1965.0,,,,
30682,Stefan Sagmeister,American,Male,1962.0,,,,
30694,Patrick Jouin,French,Male,1967.0,,,,
30695,Materialise NV,Belgian,,1995.0,,,,
30705,Luisa Cevese Riedizioni,Italian,Female,1955.0,,,,
30717,Glenn Brown,British,Male,1966.0,,,,
30723,Amanda Levete,British,Female,1959.0,,,,
30724,Janne Kyttanen,Finnish,Male,1974.0,,,,
30726,Plank Collezioni Srl,Italian,,1983.0,,,,
30732,Joachim Schönfeldt,South African,Male,1958.0,,,,
30733,Conrad Botes,South African,Male,1969.0,,,,
30750,Reynold Reynolds,American,Male,1966.0,,,,
30755,Gottlieb Soland,Swiss,,1928.0,,,,
30770,Anton Kannemeyer,South African,Male,1967.0,,,,
30838,Gastone Rinaldi,Italian,Male,1920.0,,,,
30847,Uli Aigner,Austrian,Female,1965.0,,,,
30849,Pawel Althamer,Polish,Male,1967.0,,,,
30850,Maria Thereza Alves,,Female,,,,,
30851,Ruth Anderwald,Austrian,Female,1976.0,,,,
30852,Leonhard Grond,Austrian,Male,1977.0,,,,
30853,Fareed Armaly,American,Male,1957.0,,,,
